,member_id,work_id,age_match,annualpay_match,pref_match,occupation_match,exp_match,licentiate_match,gender_match,Y_prob,Y_prob_prehire,Y_prob_entry_prehire
1168,1701312,82724,-0.3076326412149945,-1.043180483944302,0.04178947822461215,1.0,0.08791762393801264,0.1869182748194552,1,0.6323531384472171,0.5359345629285616,0.3388999028702135
1169,1701312,25792,0.4056588598337687,-1.0736087290409335,0.04353391256646371,1.0000000000000002,0.015455592256254973,0.1846630508440412,1,0.5942195389597489,0.6130906585277152,0.36431044845086774
1170,1701312,101374,0.7623046103581502,0.042499233006454085,0.06992044016154092,0.0,0.03553826816642763,0.20125851124599275,1,0.31069667300499604,0.6701263809345879,0.20820603704925505
1171,1701312,101360,0.4056588598337687,-0.8910392584611434,0.06992044016154092,0.0,0.08791762393801264,0.1647036575960908,1,0.2775638647313684,0.630081269777922,0.174887792334408
1172,1183341,82724,-0.3789617913198708,-0.5360430656671068,0.04659211300765155,1.0,0.0,0.1394205526091573,1,0.6381900408833089,0.4853953018189903,0.3097744475124275
1173,1183341,59917,0.3343297097288924,-0.09787628984578987,0.05607687195142557,1.0,0.0,0.1394205526091573,0,0.5688446466567192,0.4857252794896253,0.2763022249835121
1174,1029486,82724,-0.6642783917393761,0.4833031450700556,0.04338271604938272,1.0,0.1207386511001698,0.17444653006056032,1,0.7040743434633073,0.4918736195574753,0.34631559575685
1175,1029486,76959,0.7623046103581502,0.6378786858767229,0.04512641861801465,1.0000000000000002,0.1207386511001698,0.2018279063380085,1,0.648611660799593,0.6938922827413666,0.45006662592489854
1176,2780095,82724,-1.4488990428930155,-0.7896117748057044,0.04349461017798946,0.29248781803072804,0.04454354031873738,0.1394205526091573,1,0.4900478629146363,0.35012034638805944,0.17157572751040073
1177,2780095,72973,-1.4488990428930155,-0.7287552846124409,0.040897743403984534,0.29248781803072804,0.04454354031873738,0.1394205526091573,1,0.4975404219771423,0.35012034638805944,0.17419902488469832
1178,2780095,17456,-0.7356075418442524,-0.21147511796970184,0.054580394430309084,0.2280453919894857,0.04454354031873738,0.12940230504213804,1,0.4366674935937699,0.4458608554340233,0.19469294223394915
1179,2780095,60251,-0.8782658420540049,-0.21147511796970184,0.040549119187430566,0.2280453919894857,0.02281193323704683,0.1394205526091573,1,0.4740677029525709,0.4213553127457717,0.1997509452402501
1180,2780095,21651,-1.8055447934173967,-0.515757568936019,0.054580394430309084,1.0000000000000002,0.04454354031873738,0.1394205526091573,1,0.6929396999832471,0.3048720071552337,0.21125791717143802
1181,2780095,79613,0.26300055962401603,-0.4975006683078602,0.04349461017798946,0.29248781803072804,0.036238717103846935,0.1394205526091573,1,0.4121283928676773,0.5886024749668523,0.24257979204602606
1182,1389819,82724,-3.018140345200295,-0.2824743565285092,0.04475644745196055,1.0,0.07662287042850598,0.1394205526091573,1,0.7656910123615026,0.18504892900163689,0.14169030178367517
1183,1389819,77073,-3.4461152458295525,0.23480581011423,0.0502267331238725,1.0,0.07662287042850598,0.1394205526091573,1,0.7914498204003716,0.15067198977666785,0.1192493192481104
1184,1389819,78201,-1.9482030936271495,-0.008620150658823763,0.04620309409370192,1.0,0.07662287042850598,0.1394205526091573,1,0.7295793841543041,0.296206797270813,0.21610637273515856
1185,1389819,88404,-3.018140345200295,0.11917850196193636,0.046870792783782735,0.29248781803072804,0.07662287042850598,0.1394205526091573,1,0.6078519905065641,0.18504892900163689,0.11248235983475284
1186,1389819,58248,-3.018140345200295,-0.008620150658823763,0.04701022733518516,1.0,0.07662287042850598,0.1394205526091573,1,0.7718488034989104,0.18504892900163689,0.14282979443866825
1187,1389819,93527,-3.018140345200295,-0.1303331310453506,0.04166729787459665,0.29248781803072804,0.07662287042850598,0.11645656788146687,1,0.5977948345983344,0.18151962928840096,0.10851149676681063
1188,1389819,98180,-2.661494594675913,0.2956623003074933,0.04383334239117009,1.0,0.07662287042850598,0.0897885947901621,1,0.7593699350947489,0.2095280207773327,0.15910927953821435
1189,1389819,78882,-2.661494594675913,-0.008620150658823763,0.04526924588691112,0.29248781803072804,0.3013555624468217,0.1394205526091573,1,0.574761177358229,0.271069309135173,0.15580011526421378
1190,1389819,30384,-1.5915573431027683,-0.008620150658823763,0.0502267331238725,0.29248781803072804,0.3813342916965229,0.1394205526091573,1,0.5041709288823,0.4329642285045675,0.21828797725795618
1191,2658595,82724,-0.4502909414247471,-1.043180483944302,0.04178947822461215,1.0,0.07715167498104594,0.1394205526091573,1,0.6241228403087494,0.49979089071140154,0.3119309102712397
1192,2658595,91396,-0.8782658420540049,-0.8910392584611434,0.04131954419228191,1.0,0.6709113192675251,0.13133164356606222,1,0.6211968407468872,0.623378207246564,0.38724057293202385
